"ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT"
"215","394","2018-12-28","2019-01-01"
"216","253","2018-01-02","2018-01-04"
"216","470","2018-01-07","2018-01-11"
"216","132","2018-01-12","2018-01-14"
"216","231","2018-01-16","2018-01-23"
"216","278","2018-01-26","2018-01-28"
"216","164","2018-01-31","2018-02-14"
"216","420","2018-02-15","2018-02-22"
"216","204","2018-02-25","2018-03-01"
"216","494","2018-03-02","2018-03-04"
"216","376","2018-03-07","2018-03-13"
"216","452","2018-03-16","2018-03-18"
"216","255","2018-03-18","2018-03-24"
"216","192","2018-03-25","2018-03-31"
"216","536","2018-04-03","2018-04-05"
"216","312","2018-04-09","2018-04-10"
"216","332","2018-04-13","2018-04-27"
"216","477","2018-04-29","2018-04-30"
"216","420","2018-05-02","2018-05-03"
"216","267","2018-05-04","2018-05-06"
"216","233","2018-05-06","2018-05-07"
"216","436","2018-05-07","2018-05-11"
"216","552","2018-05-14","2018-05-20"
"216","545","2018-05-24","2018-05-28"
"216","430","2018-05-29","2018-05-30"
"216","163","2018-05-30","2018-06-01"
"216","26","2018-06-02","2018-06-10"
"216","260","2018-06-10","2018-06-17"
"216","228","2018-06-20","2018-06-25"
"216","259","2018-06-27","2018-07-07"
"216","239","2018-07-09","2018-07-10"
"216","375","2018-07-11","2018-07-12"
"216","193","2018-07-15","2018-07-20"
"216","410","2018-07-21","2018-07-26"
"216","257","2018-07-27","2018-07-29"
"216","401","2018-07-29","2018-07-31"
"216","553","2018-08-02","2018-08-05"
"216","163","2018-08-07","2018-08-12"
"216","397","2018-08-15","2018-08-21"
"216","50","2018-08-23","2018-08-24"
"216","552","2018-08-25","2018-09-05"
"216","202","2018-09-06","2018-09-08"
"216","438","2018-09-11","2018-09-18"
"216","146","2018-09-19","2018-10-02"
"216","171","2018-10-06","2018-10-15"
"216","166","2018-10-15","2018-10-17"
"216","7","2018-10-17","2018-10-19"
"216","249","2018-10-21","2018-10-22"
"216","540","2018-10-24","2018-10-28"
"216","301","2018-11-01","2018-11-04"
"216","260","2018-11-05","2018-11-08"
"216","502","2018-11-10","2018-11-13"
"216","479","2018-11-14","2018-11-19"
"216","186","2018-11-20","2018-11-23"
"216","521","2018-11-23","2018-11-25"
"216","560","2018-11-28","2018-12-01"
"216","46","2018-12-05","2018-12-08"
"216","51","2018-12-11","2018-12-17"
"216","276","2018-12-20","2018-12-24"
"216","320","2018-12-28","2018-12-31"
"217","140","2018-01-04","2018-01-07"
"217","473","2018-01-10","2018-01-13"
"217","24","2018-01-16","2018-01-24"
"217","371","2018-01-27","2018-01-30"
"217","356","2018-02-01","2018-02-08"
"217","190","2018-02-10","2018-02-11"
"217","386","2018-02-11","2018-02-19"
"217","520","2018-02-22","2018-03-08"
"217","397","2018-03-08","2018-03-10"
"217","426","2018-03-10","2018-03-13"
"217","381","2018-03-16","2018-03-17"
"217","528","2018-03-18","2018-03-26"
"217","334","2018-03-30","2018-04-01"
"217","363","2018-04-01","2018-04-03"
"217","28","2018-04-04","2018-04-15"
"217","134","2018-04-17","2018-04-21"
"217","474","2018-04-22","2018-04-23"
"217","208","2018-04-24","2018-04-26"
"217","528","2018-04-29","2018-05-03"
"217","233","2018-05-04","2018-05-08"
"217","455","2018-05-12","2018-05-18"
"217","541","2018-05-20","2018-05-23"
"217","21","2018-05-23","2018-05-26"
"217","231","2018-05-27","2018-05-30"
"217","334","2018-05-30","2018-06-02"
"217","347","2018-06-04","2018-06-08"
"217","322","2018-06-11","2018-06-14"
"217","47","2018-06-15","2018-06-17"
"217","515","2018-06-19","2018-06-24"
"217","393","2018-06-26","2018-07-10"
"217","508","2018-07-13","2018-07-16"
"217","301","2018-07-19","2018-07-20"
"217","325","2018-07-20","2018-07-29"
"217","232","2018-07-29","2018-08-03"
"217","265","2018-08-06","2018-08-09"
"217","359","2018-08-13","2018-08-17"
"217","171","2018-08-17","2018-08-19"
"217","423","2018-08-20","2018-08-31"
"217","532","2018-08-31","2018-09-02"
"217","217","2018-09-02","2018-09-16"
"217","512","2018-09-18","2018-09-21"
"217","379","2018-09-21","2018-09-23"
"217","224","2018-09-24","2018-09-30"
"217","518","2018-10-02","2018-10-05"
"217","213","2018-10-06","2018-10-08"
"217","168","2018-10-09","2018-10-13"
"217","528","2018-10-13","2018-10-16"
"217","273","2018-10-17","2018-10-21"
"217","2","2018-10-23","2018-10-30"
"217","184","2018-10-30","2018-11-03"
"217","393","2018-11-05","2018-11-11"
"217","3","2018-11-13","2018-11-19"
"217","169","2018-11-21","2018-11-28"
"217","441","2018-11-30","2018-12-02"
"217","239","2018-12-03","2018-12-09"
"217","465","2018-12-13","2018-12-15"
"217","465","2018-12-18","2018-12-23"
"217","461","2018-12-25","2019-01-01"
"218","170","2018-01-03","2018-01-08"
"218","204","2018-01-10","2018-01-13"
"218","14","2018-01-13","2018-01-17"
"218","476","2018-01-17","2018-01-19"
"218","200","2018-01-20","2018-01-22"
"218","187","2018-01-25","2018-01-26"
"218","513","2018-01-29","2018-02-04"
"218","559","2018-02-06","2018-02-08"
"218","524","2018-02-10","2018-02-18"
"218","495","2018-02-20","2018-03-06"
"218","378","2018-03-06","2018-03-08"
"218","513","2018-03-09","2018-03-11"
"218","422","2018-03-11","2018-03-13"
"218","140","2018-03-16","2018-03-18"
"218","253","2018-03-18","2018-03-23"
"218","46","2018-03-24","2018-03-30"
"218","243","2018-04-01","2018-04-07"
"218","440","2018-04-07","2018-04-14"
"218","169","2018-04-16","2018-04-21"
"218","487","2018-04-24","2018-04-29"
"218","425","2018-05-02","2018-05-06"
"218","241","2018-05-08","2018-05-12"
"218","514","2018-05-15","2018-05-21"
"218","51","2018-05-24","2018-05-28"
"218","350","2018-05-30","2018-06-06"
"218","290","2018-06-08","2018-06-14"
"218","159","2018-06-17","2018-06-26"
"218","511","2018-06-30","2018-07-07"
"218","556","2018-07-09","2018-07-11"
"218","208","2018-07-15","2018-07-21"
"218","278","2018-07-22","2018-07-26"
"218","379","2018-07-29","2018-07-30"
"218","149","2018-07-31","2018-08-14"
"218","534","2018-08-17","2018-08-19"
"218","214","2018-08-23","2018-09-05"
"218","257","2018-09-05","2018-09-12"
"218","370","2018-09-13","2018-09-25"
"218","189","2018-09-29","2018-10-02"
"218","479","2018-10-06","2018-10-10"
"218","161","2018-10-13","2018-10-17"
"218","296","2018-10-18","2018-10-30"
"218","258","2018-11-01","2018-11-12"
"218","432","2018-11-14","2018-11-16"
"218","189","2018-11-17","2018-11-19"
"218","178","2018-11-20","2018-11-26"
"218","301","2018-11-28","2018-12-01"
"218","531","2018-12-04","2018-12-09"
"218","533","2018-12-12","2018-12-18"
"218","376","2018-12-20","2018-12-23"
"218","352","2018-12-25","2019-01-02"
"219","338","2018-01-03","2018-01-10"
"219","167","2018-01-11","2018-01-17"
"219","397","2018-01-21","2018-01-22"
"219","167","2018-01-22","2018-01-26"
"219","344","2018-01-26","2018-01-28"
"219","129","2018-01-29","2018-02-03"
"219","495","2018-02-04","2018-02-09"
"219","515","2018-02-13","2018-02-26"
"219","377","2018-03-01","2018-03-05"
"219","132","2018-03-07","2018-03-14"
"219","360","2018-03-15","2018-03-18"
"219","448","2018-03-22","2018-04-03"
"219","494","2018-04-05","2018-04-12"
"219","30","2018-04-13","2018-04-15"
"219","191","2018-04-15","2018-04-16"
"219","431","2018-04-18","2018-04-24"
"219","157","2018-04-26","2018-05-08"
"219","396","2018-05-08","2018-05-13"
"219","12","2018-05-17","2018-05-21"
"219","307","2018-05-24","2018-06-04"
"219","209","2018-06-06","2018-06-13"
"219","239","2018-06-17","2018-06-24"
"219","40","2018-06-26","2018-07-03"
"219","264","2018-07-07","2018-07-09"
"219","308","2018-07-12","2018-07-16"
"219","406","2018-07-19","2018-07-27"
"219","164","2018-07-27","2018-07-29"
"219","459","2018-08-01","2018-08-08"
"219","50","2018-08-08","2018-08-10"
"219","355","2018-08-10","2018-08-17"
"219","31","2018-08-18","2018-08-20"
"219","293","2018-08-22","2018-08-29"
"219","189","2018-08-29","2018-09-01"
"219","344","2018-09-01","2018-09-07"
"219","507","2018-09-10","2018-09-14"
"219","420","2018-09-15","2018-09-19"
"219","437","2018-09-20","2018-09-24"
"219","138","2018-09-26","2018-10-01"
"219","300","2018-10-02","2018-10-09"
"219","562","2018-10-09","2018-10-11"
"219","207","2018-10-14","2018-10-24"
"219","426","2018-10-26","2018-10-28"
"219","476","2018-10-29","2018-11-05"
"219","161","2018-11-05","2018-11-08"
"219","143","2018-11-09","2018-11-14"
"219","211","2018-11-14","2018-11-18"
"219","357","2018-11-18","2018-11-24"
"219","178","2018-11-26","2018-11-28"
"219","328","2018-12-01","2018-12-04"
"219","219","2018-12-06","2018-12-12"
"219","262","2018-12-15","2018-12-17"
"219","231","2018-12-19","2018-12-24"
"219","20","2018-12-24","2018-12-31"
"219","478","2018-12-31","2019-01-05"
"220","322","2018-01-02","2018-01-05"
"220","130","2018-01-05","2018-01-13"
"220","483","2018-01-15","2018-01-28"
"220","482","2018-01-28","2018-02-04"
"220","503","2018-02-08","2018-02-12"
"220","233","2018-02-15","2018-02-20"
"220","511","2018-02-24","2018-02-26"
"220","523","2018-02-27","2018-03-08"
"220","139","2018-03-10","2018-03-24"
"220","137","2018-03-26","2018-04-01"
"220","187","2018-04-04","2018-04-08"
"220","166","2018-04-10","2018-04-16"
"220","314","2018-04-17","2018-04-30"
"220","380","2018-05-04","2018-05-10"
"220","566","2018-05-11","2018-05-13"
"220","25","2018-05-17","2018-05-19"
"220","39","2018-05-20","2018-05-25"
"220","523","2018-05-25","2018-06-02"
"220","530","2018-06-05","2018-06-09"
"220","376","2018-06-13","2018-06-14"
"220","487","2018-06-16","2018-06-26"
"220","226","2018-06-26","2018-06-29"
"220","525","2018-07-01","2018-07-14"
"220","555","2018-07-14","2018-07-21"
"220","158","2018-07-23","2018-07-29"
"220","478","2018-07-30","2018-08-03"
"220","309","2018-08-07","2018-08-17"
"220","509","2018-08-18","2018-08-22"
"220","180","2018-08-25","2018-08-28"
"220","240","2018-08-28","2018-09-02"
"220","416","2018-09-03","2018-09-11"
"220","409","2018-09-13","2018-09-14"
"220","554","2018-09-14","2018-09-16"
"220","240","2018-09-16","2018-09-20"
"220","384","2018-09-21","2018-09-30"
"220","169","2018-10-03","2018-10-06"
"220","20","2018-10-10","2018-10-11"
"220","430","2018-10-11","2018-10-21"
"220","450","2018-10-23","2018-10-29"
"220","269","2018-10-30","2018-11-04"
"220","342","2018-11-05","2018-11-07"
"220","499","2018-11-10","2018-11-14"
"220","220","2018-11-17","2018-11-26"
"220","498","2018-11-27","2018-12-04"
"220","343","2018-12-06","2018-12-10"
"220","537","2018-12-10","2018-12-17"
"220","128","2018-12-19","2018-12-24"
"220","394","2018-12-27","2019-01-07"
"31","140","2018-01-04","2018-01-07"
"31","217","2018-01-11","2018-01-16"
"31","308","2018-01-19","2018-01-26"
"31","519","2018-01-28","2018-02-03"
"31","399","2018-02-06","2018-02-11"
"31","197","2018-02-12","2018-02-13"
"31","458","2018-02-17","2018-02-19"
"31","387","2018-02-19","2018-02-24"
"31","250","2018-02-25","2018-03-01"
"31","177","2018-03-03","2018-03-05"
"31","504","2018-03-05","2018-03-07"
"31","471","2018-03-08","2018-03-20"
"31","28","2018-03-24","2018-03-29"
"31","463","2018-03-31","2018-04-06"
"31","281","2018-04-09","2018-04-11"
"31","275","2018-04-11","2018-04-14"
"31","211","2018-04-15","2018-04-17"
"31","37","2018-04-17","2018-04-27"
"31","314","2018-04-30","2018-05-07"
"31","3","2018-05-08","2018-05-12"
"31","400","2018-05-15","2018-05-28"
"31","402","2018-05-28","2018-06-11"
"31","40","2018-06-15","2018-06-22"
"31","45","2018-06-25","2018-06-28"
"31","50","2018-06-30","2018-07-07"
"31","557","2018-07-09","2018-07-12"
"31","544","2018-07-13","2018-07-15"
"31","223","2018-07-15","2018-07-24"
"31","137","2018-07-27","2018-07-31"
"31","433","2018-08-02","2018-08-15"
"31","328","2018-08-17","2018-08-19"
"31","531","2018-08-19","2018-08-28"
"31","33","2018-08-30","2018-09-06"
"31","176","2018-09-06","2018-09-09"
"31","531","2018-09-09","2018-09-20"
"31","439","2018-09-22","2018-09-24"
"31","436","2018-09-26","2018-10-07"
"31","409","2018-10-08","2018-10-15"
"31","253","2018-10-15","2018-10-20"
"31","229","2018-10-22","2018-10-27"
"31","10","2018-10-31","2018-11-02"
"31","474","2018-11-05","2018-11-09"
"31","8","2018-11-10","2018-11-14"
"31","523","2018-11-17","2018-11-20"
"31","165","2018-11-23","2018-11-28"
"31","239","2018-11-28","2018-12-02"
"31","430","2018-12-05","2018-12-10"
"31","379","2018-12-11","2018-12-18"
"31","222","2018-12-21","2018-12-28"
"31","351","2018-12-30","2019-01-04"
"32","192","2018-01-01","2018-01-07"
"32","42","2018-01-08","2018-01-15"
"32","52","2018-01-18","2018-01-29"
"32","319","2018-01-30","2018-02-02"
"32","297","2018-02-04","2018-02-09"
"32","534","2018-02-11","2018-02-20"
"32","180","2018-02-22","2018-03-03"
"32","39","2018-03-07","2018-03-12"
"32","559","2018-03-14","2018-03-20"
"32","551","2018-03-20","2018-04-02"
"32","416","2018-04-04","2018-04-17"
"32","301","2018-04-19","2018-04-25"
"32","180","2018-04-28","2018-05-03"
"32","51","2018-05-04","2018-05-06"
"32","6","2018-05-06","2018-05-10"
"32","480","2018-05-10","2018-05-16"
"32","286","2018-05-17","2018-05-21"
"32","350","2018-05-22","2018-05-26"
"32","235","2018-05-28","2018-06-08"
"32","278","2018-06-09","2018-06-12"
"32","221","2018-06-12","2018-06-21"
"32","304","2018-06-25","2018-07-08"
"32","196","2018-07-08","2018-07-15"
"32","402","2018-07-15","2018-07-27"
"32","493","2018-07-28","2018-08-11"
"32","146","2018-08-11","2018-08-12"
"32","199","2018-08-13","2018-08-14"
"32","198","2018-08-16","2018-08-23"
"32","343","2018-08-25","2018-08-31"
"32","345","2018-09-03","2018-09-08"
"32","494","2018-09-09","2018-09-21"
"32","170","2018-09-22","2018-10-02"
"32","171","2018-10-02","2018-10-14"
"32","367","2018-10-14","2018-10-21"
"32","395","2018-10-24","2018-10-30"
"32","166","2018-10-30","2018-11-04"
"32","167","2018-11-04","2018-11-08"
"32","52","2018-11-12","2018-11-14"
"32","391","2018-11-14","2018-11-15"
"32","149","2018-11-15","2018-11-22"
"32","270","2018-11-23","2018-11-25"
"32","267","2018-11-29","2018-12-01"
"32","561","2018-12-02","2018-12-06"
"32","148","2018-12-06","2018-12-10"
"32","287","2018-12-12","2018-12-14"
"32","248","2018-12-15","2018-12-22"
"32","355","2018-12-23","2018-12-30"
"33","417","2018-01-02","2018-01-14"
"33","170","2018-01-18","2018-01-22"
"33","128","2018-01-22","2018-01-25"
"33","422","2018-01-29","2018-01-30"
"33","346","2018-02-01","2018-02-05"
"33","411","2018-02-07","2018-02-19"
"33","131","2018-02-19","2018-02-28"
"33","399","2018-03-01","2018-03-04"
"33","277","2018-03-06","2018-03-11"
"33","436","2018-03-13","2018-03-14"
"33","401","2018-03-16","2018-03-18"
"33","221","2018-03-20","2018-03-23"
"33","301","2018-03-24","2018-03-25"
"33","229","2018-03-25","2018-04-02"
"33","5","2018-04-05","2018-04-07"
"33","362","2018-04-10","2018-04-15"
"33","4","2018-04-16","2018-04-22"
"33","537","2018-04-22","2018-04-24"
"33","356","2018-04-24","2018-04-27"
"33","446","2018-04-29","2018-05-10"
"33","304","2018-05-11","2018-05-13"
"33","494","2018-05-14","2018-05-15"
"33","243","2018-05-19","2018-06-01"
"33","521","2018-06-04","2018-06-16"
"33","495","2018-06-16","2018-06-18"
"33","372","2018-06-18","2018-06-24"
"33","52","2018-06-27","2018-07-10"
"33","169","2018-07-10","2018-07-11"
"33","384","2018-07-12","2018-07-24"
"33","45","2018-07-28","2018-08-02"
"33","440","2018-08-03","2018-08-10"
"33","268","2018-08-12","2018-08-15"
"33","427","2018-08-16","2018-08-25"
"33","569","2018-08-27","2018-08-30"
"33","18","2018-09-02","2018-09-10"
"33","264","2018-09-12","2018-09-19"
"33","369","2018-09-21","2018-09-24"
"33","495","2018-09-26","2018-10-07"
"33","128","2018-10-10","2018-10-14"
"33","283","2018-10-14","2018-10-21"
"33","48","2018-10-24","2018-11-03"
"33","374","2018-11-04","2018-11-17"
"33","491","2018-11-21","2018-12-05"
"33","274","2018-12-06","2018-12-15"
"33","170","2018-12-16","2018-12-20"
"33","273","2018-12-21","2018-12-26"
"33","399","2018-12-29","2018-12-30"
"34","174","2018-01-04","2018-01-10"
"34","355","2018-01-10","2018-01-12"
"34","247","2018-01-14","2018-01-17"
"34","248","2018-01-20","2018-01-22"
"34","202","2018-01-23","2018-01-28"
"34","298","2018-01-29","2018-01-30"
"34","249","2018-02-02","2018-02-08"
"34","484","2018-02-09","2018-02-15"
"34","162","2018-02-17","2018-02-21"
"34","448","2018-02-21","2018-02-22"
"34","540","2018-02-24","2018-03-07"
"34","434","2018-03-10","2018-03-15"
"34","181","2018-03-16","2018-03-29"
"34","180","2018-03-31","2018-04-06"
"34","328","2018-04-06","2018-04-17"
"34","447","2018-04-18","2018-04-24"
"34","543","2018-04-27","2018-05-08"
"34","437","2018-05-09","2018-05-20"
"34","207","2018-05-21","2018-05-29"
"34","209","2018-05-29","2018-06-04"
"34","147","2018-06-05","2018-06-12"
"34","313","2018-06-13","2018-06-17"
"34","209","2018-06-19","2018-06-25"
"34","271","2018-06-28","2018-07-11"
"34","333","2018-07-13","2018-07-20"
"34","570","2018-07-23","2018-07-30"
"34","354","2018-08-02","2018-08-12"
"34","5","2018-08-12","2018-08-26"
"34","476","2018-08-29","2018-09-04"
"34","355","2018-09-05","2018-09-11"
"34","540","2018-09-11","2018-09-23"
"34","209","2018-09-24","2018-10-01"
"34","456","2018-10-03","2018-10-10"
"34","181","2018-10-11","2018-10-17"
"34","382","2018-10-18","2018-10-30"
"34","321","2018-11-03","2018-11-06"
"34","571","2018-11-07","2018-11-09"
"34","42","2018-11-13","2018-11-15"
"34","134","2018-11-18","2018-11-24"
"34","547","2018-11-25","2018-11-29"
"34","30","2018-12-01","2018-12-03"
"34","353","2018-12-05","2018-12-06"
"34","328","2018-12-07","2018-12-09"
"34","320","2018-12-12","2018-12-18"
"34","441","2018-12-19","2019-01-01"
"35","572","2018-01-03","2018-01-05"
"35","178","2018-01-09","2018-01-12"
"35","550","2018-01-14","2018-01-20"
"35","37","2018-01-20","2018-01-26"
"35","561","2018-01-29","2018-02-10"
"35","531","2018-02-13","2018-02-19"
"35","386","2018-02-23","2018-02-27"
"35","127","2018-02-27","2018-03-04"
"35","331","2018-03-05","2018-03-11"
"35","516","2018-03-14","2018-03-16"
"35","22","2018-03-17","2018-03-23"
"35","472","2018-03-25","2018-03-29"
"35","564","2018-03-30","2018-04-01"
"35","554","2018-04-02","2018-04-08"
"35","162","2018-04-09","2018-04-16"
"35","500","2018-04-17","2018-04-20"
"35","267","2018-04-21","2018-04-23"
"35","317","2018-04-23","2018-05-01"
"35","444","2018-05-04","2018-05-06"
"35","351","2018-05-08","2018-05-15"
"35","197","2018-05-19","2018-05-21"
"35","30","2018-05-22","2018-05-28"
"35","401","2018-05-29","2018-05-31"
"35","453","2018-05-31","2018-06-02"
"35","534","2018-06-03","2018-06-09"
"35","529","2018-06-10","2018-06-16"
"35","519","2018-06-17","2018-06-24"
"35","531","2018-06-25","2018-07-08"
"35","491","2018-07-08","2018-07-13"
"35","343","2018-07-13","2018-07-15"
"35","356","2018-07-17","2018-07-21"
"35","360","2018-07-23","2018-07-30"
"35","284","2018-08-01","2018-08-05"
"35","146","2018-08-08","2018-08-11"
"35","297","2018-08-12","2018-08-20"
"35","330","2018-08-23","2018-09-01"
"35","7","2018-09-02","2018-09-11"
"35","474","2018-09-13","2018-09-15"
"35","477","2018-09-17","2018-09-18"
"35","154","2018-09-19","2018-09-20"
"35","511","2018-09-22","2018-09-26"
"35","52","2018-09-26","2018-10-08"
"35","3","2018-10-08","2018-10-12"
"35","424","2018-10-13","2018-10-20"
"35","43","2018-10-20","2018-10-26"
"35","176","2018-10-28","2018-10-30"
"35","408","2018-11-03","2018-11-09"
"35","51","2018-11-11","2018-11-22"
"35","441","2018-11-25","2018-11-26"
"35","149","2018-11-30","2018-12-02"
"35","463","2018-12-03","2018-12-15"
"35","285","2018-12-18","2018-12-23"
"35","446","2018-12-24","2018-12-31"
"35","322","2018-12-31","2019-01-07"
"36","513","2018-01-04","2018-01-08"
"36","243","2018-01-08","2018-01-10"
"36","214","2018-01-10","2018-01-18"
"36","329","2018-01-22","2018-01-27"
"36","233","2018-01-30","2018-02-04"
"36","444","2018-02-05","2018-02-15"
"36","435","2018-02-16","2018-02-20"
"36","318","2018-02-23","2018-02-26"
"36","474","2018-02-26","2018-03-04"
"36","301","2018-03-04","2018-03-11"
"36","449","2018-03-12","2018-03-15"
"36","150","2018-03-18","2018-03-21"
"36","434","2018-03-23","2018-03-25"
"36","385","2018-03-29","2018-03-31"
"36","499","2018-04-01","2018-04-02"
"36","37","2018-04-04","2018-04-13"
"36","507","2018-04-14","2018-04-26"
"36","489","2018-04-26","2018-05-01"
"36","326","2018-05-02","2018-05-04"
"36","25","2018-05-08","2018-05-10"
"36","471","2018-05-11","2018-05-20"
"36","128","2018-05-21","2018-05-22"
"36","377","2018-05-24","2018-05-27"
"36","40","2018-05-30","2018-06-04"
"36","180","2018-06-06","2018-06-09"
"36","226","2018-06-12","2018-06-18"
"36","499","2018-06-20","2018-06-27"
"36","481","2018-06-30","2018-07-02"
"36","422","2018-07-04","2018-07-16"
"36","436","2018-07-18","2018-07-20"
"36","317","2018-07-22","2018-08-02"
"36","284","2018-08-02","2018-08-08"
"36","275","2018-08-10","2018-08-12"
"36","433","2018-08-16","2018-08-22"
"36","547","2018-08-25","2018-08-28"
"36","431","2018-08-31","2018-09-02"
"36","15","2018-09-04","2018-09-16"
"36","357","2018-09-16","2018-09-18"
"36","329","2018-09-18","2018-09-25"
"36","296","2018-09-28","2018-10-04"
"36","494","2018-10-04","2018-10-12"
"36","295","2018-10-14","2018-10-17"
"36","525","2018-10-17","2018-10-18"
"36","478","2018-10-22","2018-10-27"
"36","239","2018-10-28","2018-11-05"
"36","36","2018-11-07","2018-11-10"
"36","511","2018-11-10","2018-11-23"
"36","249","2018-11-23","2018-11-25"
"36","501","2018-11-26","2018-12-03"
"36","170","2018-12-03","2018-12-10"
"36","199","2018-12-11","2018-12-22"
"36","550","2018-12-26","2018-12-31"
"37","240","2018-01-01","2018-01-10"
"37","146","2018-01-13","2018-01-16"
"37","273","2018-01-19","2018-01-21"
"37","459","2018-01-24","2018-01-31"
"37","544","2018-02-03","2018-02-09"
"37","193","2018-02-11","2018-02-18"
"37","470","2018-02-20","2018-02-23"
"37","290","2018-02-24","2018-03-03"
"37","140","2018-03-06","2018-03-18"
"37","245","2018-03-19","2018-03-20"
"37","394","2018-03-20","2018-03-27"
"37","396","2018-03-28","2018-04-08"
"37","311","2018-04-11","2018-04-16"
"37","485","2018-04-16","2018-04-22"
"37","279","2018-04-25","2018-04-29"
"37","456","2018-04-30","2018-05-07"
"37","288","2018-05-08","2018-05-14"
"37","367","2018-05-14","2018-05-16"
"37","33","2018-05-16","2018-05-22"
"37","243","2018-05-22","2018-05-29"
"37","341","2018-05-30","2018-06-01"
"37","378","2018-06-04","2018-06-11"
"37","49","2018-06-11","2018-06-13"
"37","551","2018-06-15","2018-06-17"
"37","390","2018-06-19","2018-06-29"
"37","349","2018-07-02","2018-07-16"
"37","567","2018-07-16","2018-07-21"
"37","498","2018-07-22","2018-07-26"
"37","499","2018-07-27","2018-07-29"
"37","218","2018-07-31","2018-08-06"
"37","522","2018-08-07","2018-08-09"
"37","546","2018-08-11","2018-08-14"
"37","387","2018-08-16","2018-08-17"
"37","29","2018-08-20","2018-08-23"
"37","330","2018-08-24","2018-09-01"
"37","493","2018-09-04","2018-09-05"
"37","28","2018-09-05","2018-09-09"
"37","304","2018-09-09","2018-09-17"
"37","366","2018-09-19","2018-09-24"
"37","177","2018-09-24","2018-10-01"
"37","150","2018-10-01","2018-10-02"
"37","48","2018-10-02","2018-10-11"
"37","530","2018-10-13","2018-10-18"
"37","143","2018-10-20","2018-10-24"
"37","348","2018-10-24","2018-10-30"
"37","236","2018-11-01","2018-11-02"
"37","468","2018-11-04","2018-11-08"
"37","288","2018-11-10","2018-11-18"
"37","339","2018-11-20","2018-11-24"
"37","142","2018-11-26","2018-12-04"
"37","300","2018-12-05","2018-12-08"
"37","341","2018-12-09","2018-12-12"
"37","143","2018-12-14","2018-12-16"
"37","317","2018-12-16","2018-12-27"
"37","154","2018-12-27","2019-01-02"
"38","427","2018-01-04","2018-01-07"
"38","250","2018-01-07","2018-01-20"
"38","457","2018-01-22","2018-01-27"
"38","456","2018-01-29","2018-02-02"
"38","445","2018-02-04","2018-02-18"
"38","516","2018-02-19","2018-02-23"
"38","354","2018-02-23","2018-03-04"
"38","276","2018-03-04","2018-03-09"
"38","365","2018-03-09","2018-03-11"
"38","25","2018-03-14","2018-03-20"
"38","432","2018-03-23","2018-03-24"
"38","286","2018-03-27","2018-03-30"
"38","339","2018-04-02","2018-04-09"
"38","30","2018-04-10","2018-04-19"
"38","248","2018-04-19","2018-04-28"
"38","439","2018-04-29","2018-05-04"
"38","440","2018-05-04","2018-05-06"
"38","547","2018-05-10","2018-05-15"
"38","290","2018-05-16","2018-05-19"
"38","177","2018-05-21","2018-06-02"
"38","137","2018-06-02","2018-06-07"
"38","346","2018-06-09","2018-06-13"
"38","518","2018-06-17","2018-06-29"
"38","415","2018-07-02","2018-07-06"
"38","399","2018-07-08","2018-07-11"
"38","34","2018-07-12","2018-07-16"
"38","450","2018-07-19","2018-07-23"
"38","409","2018-07-27","2018-07-28"
"38","412","2018-07-30","2018-07-31"
"38","192","2018-08-04","2018-08-10"
"38","425","2018-08-11","2018-08-15"
"38","145","2018-08-15","2018-08-22"
"38","475","2018-08-25","2018-08-28"
"38","547","2018-08-31","2018-09-02"
"38","325","2018-09-04","2018-09-05"
"38","462","2018-09-08","2018-09-11"
"38","234","2018-09-14","2018-09-19"
"38","296","2018-09-20","2018-09-21"
"38","488","2018-09-24","2018-09-30"
"38","486","2018-10-03","2018-10-08"
"38","370","2018-10-08","2018-10-11"
"38","160","2018-10-13","2018-10-18"
"38","3","2018-10-19","2018-10-21"
"38","502","2018-10-21","2018-10-25"
"38","540","2018-10-26","2018-10-28"
"38","339","2018-10-31","2018-11-01"
"38","458","2018-11-04","2018-11-07"
"38","547","2018-11-09","2018-11-17"
"38","155","2018-11-19","2018-11-24"
"38","159","2018-11-27","2018-12-02"
"38","188","2018-12-02","2018-12-05"
"38","547","2018-12-05","2018-12-08"
"38","159","2018-12-08","2018-12-09"
"38","244","2018-12-12","2018-12-17"
"38","452","2018-12-19","2018-12-22"
"38","400","2018-12-25","2018-12-28"
"38","516","2018-12-31","2019-01-14"
"39","420","2018-01-04","2018-01-11"
"39","146","2018-01-12","2018-01-17"
"39","308","2018-01-18","2018-01-25"
"39","163","2018-01-29","2018-02-01"
"39","139","2018-02-01","2018-02-03"
"39","355","2018-02-04","2018-02-13"
"39","447","2018-02-15","2018-02-16"
"39","173","2018-02-17","2018-02-20"
"39","495","2018-02-22","2018-02-27"
"39","210","2018-02-27","2018-03-02"
"39","456","2018-03-04","2018-03-07"
"39","360","2018-03-08","2018-03-10"
"39","250","2018-03-13","2018-03-21"
"39","204","2018-03-23","2018-03-27"
"39","351","2018-03-28","2018-04-01"
"39","49","2018-04-01","2018-04-09"
"39","207","2018-04-10","2018-04-11"
"39","154","2018-04-13","2018-04-22"
"39","367","2018-04-26","2018-05-01"
"39","254","2018-05-03","2018-05-06"
