"ID","ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT","STATUS"
"a014E00000HyMWeQAN","311","503","2018-03-24","2018-03-31","Item Created"
"a014E00000HyMWfQAN","311","125","2018-04-01","2018-04-03","Item Created"
"a014E00000HyMWgQAN","311","348","2018-04-04","2018-04-07","Item Created"
"a014E00000HyMWhQAN","311","571","2018-04-08","2018-04-11","Item Created"
"a014E00000HyMWiQAN","311","521","2018-04-14","2018-04-23","Item Created"
"a014E00000HyMWjQAN","311","44","2018-04-23","2018-04-28","Item Created"
"a014E00000HyMWkQAN","311","150","2018-05-01","2018-05-04","Item Created"
"a014E00000HyMWlQAN","311","512","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMWmQAN","311","205","2018-05-07","2018-05-11","Item Created"
"a014E00000HyMWnQAN","311","480","2018-05-13","2018-05-18","Item Created"
"a014E00000HyMWoQAN","311","502","2018-05-18","2018-05-24","Item Created"
"a014E00000HyMWpQAN","311","22","2018-05-26","2018-06-07","Item Created"
"a014E00000HyMWqQAN","311","416","2018-06-07","2018-06-15","Item Created"
"a014E00000HyMWrQAN","311","423","2018-06-16","2018-06-22","Item Created"
"a014E00000HyMWsQAN","311","42","2018-06-25","2018-07-04","Item Created"
"a014E00000HyMWtQAN","311","455","2018-07-05","2018-07-13","Item Created"
"a014E00000HyMWuQAN","311","397","2018-07-13","2018-07-15","Item Created"
"a014E00000HyMWvQAN","311","566","2018-07-17","2018-07-21","Item Created"
"a014E00000HyMWwQAN","311","224","2018-07-21","2018-07-22","Item Created"
"a014E00000HyMWxQAN","311","22","2018-07-22","2018-07-28","Item Created"
"a014E00000HyMWyQAN","311","155","2018-07-31","2018-08-08","Item Created"
"a014E00000HyMWzQAN","311","261","2018-08-11","2018-08-25","Item Created"
"a014E00000HyMX0QAN","311","4","2018-08-28","2018-08-29","Item Created"
"a014E00000HyMX1QAN","311","520","2018-08-31","2018-09-02","Item Created"
"a014E00000HyMX2QAN","311","317","2018-09-04","2018-09-10","Item Created"
"a014E00000HyMX3QAN","311","493","2018-09-10","2018-09-13","Item Created"
"a014E00000HyMX4QAN","311","481","2018-09-15","2018-09-20","Item Created"
"a014E00000HyMX5QAN","311","234","2018-09-20","2018-09-24","Item Created"
"a014E00000HyMX6QAN","311","322","2018-09-25","2018-10-02","Item Created"
"a014E00000HyMX7QAN","311","519","2018-10-03","2018-10-11","Item Created"
"a014E00000HyMX8QAN","311","503","2018-10-14","2018-10-15","Item Created"
"a014E00000HyMX9QAN","311","133","2018-10-18","2018-11-01","Item Created"
"a014E00000HyMXAQA3","311","230","2018-11-01","2018-11-03","Item Created"
"a014E00000HyMXBQA3","311","181","2018-11-04","2018-11-08","Item Created"
"a014E00000HyMXCQA3","311","143","2018-11-08","2018-11-09","Item Created"
"a014E00000HyMXDQA3","311","472","2018-11-13","2018-11-23","Item Created"
"a014E00000HyMXEQA3","311","20","2018-11-26","2018-12-02","Item Created"
"a014E00000HyMXFQA3","311","147","2018-12-02","2018-12-06","Item Created"
"a014E00000HyMXGQA3","311","33","2018-12-08","2018-12-17","Item Created"
"a014E00000HyMXHQA3","311","179","2018-12-20","2018-12-29","Item Created"
"a014E00000HyMXIQA3","311","45","2018-12-31","2019-01-01","Item Created"
"a014E00000HyMXJQA3","312","341","2018-01-04","2018-01-06","Item Created"
"a014E00000HyMXKQA3","312","159","2018-01-08","2018-01-14","Item Created"
"a014E00000HyMXLQA3","312","494","2018-01-17","2018-01-19","Item Created"
"a014E00000HyMXMQA3","312","413","2018-01-19","2018-01-21","Item Created"
"a014E00000HyMXNQA3","312","133","2018-01-24","2018-02-07","Item Created"
"a014E00000HyMXOQA3","312","40","2018-02-07","2018-02-13","Item Created"
"a014E00000HyMXPQA3","312","259","2018-02-15","2018-02-22","Item Created"
"a014E00000HyMXQQA3","312","128","2018-02-22","2018-03-01","Item Created"
"a014E00000HyMXRQA3","312","218","2018-03-01","2018-03-15","Item Created"
"a014E00000HyMXSQA3","312","134","2018-03-16","2018-03-23","Item Created"
"a014E00000HyMXTQA3","312","363","2018-03-23","2018-03-26","Item Created"
"a014E00000HyMXUQA3","312","180","2018-03-26","2018-04-01","Item Created"
"a014E00000HyMXVQA3","312","431","2018-04-05","2018-04-12","Item Created"
"a014E00000HyMXWQA3","312","155","2018-04-15","2018-04-16","Item Created"
"a014E00000HyMXXQA3","312","136","2018-04-16","2018-04-26","Item Created"
"a014E00000HyMXYQA3","312","339","2018-04-28","2018-05-03","Item Created"
"a014E00000HyMXZQA3","312","4","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMXaQAN","312","136","2018-05-08","2018-05-20","Item Created"
"a014E00000HyMXbQAN","312","189","2018-05-22","2018-05-29","Item Created"
"a014E00000HyMXcQAN","312","542","2018-06-01","2018-06-04","Item Created"
"a014E00000HyMXdQAN","312","387","2018-06-05","2018-06-11","Item Created"
"a014E00000HyMXeQAN","312","374","2018-06-14","2018-06-15","Item Created"
"a014E00000HyMXfQAN","312","288","2018-06-16","2018-06-23","Item Created"
"a014E00000HyMXgQAN","312","545","2018-06-23","2018-07-07","Item Created"
"a014E00000HyMXhQAN","312","256","2018-07-10","2018-07-16","Item Created"
"a014E00000HyMXiQAN","312","546","2018-07-18","2018-07-23","Item Created"
"a014E00000HyMXjQAN","312","556","2018-07-25","2018-07-28","Item Created"
"a014E00000HyMXkQAN","312","320","2018-07-29","2018-08-05","Item Created"
"a014E00000HyMXlQAN","312","486","2018-08-09","2018-08-11","Item Created"
"a014E00000HyMXmQAN","312","525","2018-08-12","2018-08-18","Item Created"
"a014E00000HyMXnQAN","312","430","2018-08-20","2018-08-25","Item Created"
"a014E00000HyMXoQAN","312","164","2018-08-25","2018-09-07","Item Created"
"a014E00000HyMXpQAN","312","182","2018-09-09","2018-09-11","Item Created"
"a014E00000HyMXqQAN","312","322","2018-09-14","2018-09-16","Item Created"
"a014E00000HyMXrQAN","312","159","2018-09-19","2018-09-21","Item Created"
"a014E00000HyMXsQAN","312","489","2018-09-22","2018-09-29","Item Created"
"a014E00000HyMXtQAN","312","418","2018-09-30","2018-10-06","Item Created"
"a014E00000HyMXuQAN","312","394","2018-10-08","2018-10-12","Item Created"
"a014E00000HyMXvQAN","312","282","2018-10-12","2018-10-23","Item Created"
"a014E00000HyMXwQAN","312","570","2018-10-23","2018-10-27","Item Created"
"a014E00000HyMXxQAN","312","287","2018-10-30","2018-10-31","Item Created"
"a014E00000HyMXyQAN","312","389","2018-10-31","2018-11-06","Item Created"
"a014E00000HyMXzQAN","312","203","2018-11-07","2018-11-10","Item Created"
"a014E00000HyMY0QAN","312","545","2018-11-13","2018-11-16","Item Created"
"a014E00000HyMY1QAN","312","38","2018-11-16","2018-11-18","Item Created"
"a014E00000HyMY2QAN","312","368","2018-11-21","2018-12-04","Item Created"
"a014E00000HyMY3QAN","312","329","2018-12-06","2018-12-08","Item Created"
"a014E00000HyMY4QAN","312","259","2018-12-11","2018-12-18","Item Created"
"a014E00000HyMY5QAN","312","246","2018-12-18","2018-12-23","Item Created"
"a014E00000HyMY6QAN","312","538","2018-12-26","2019-01-09","Item Created"
"a014E00000HyMY7QAN","313","300","2018-01-01","2018-01-06","Item Created"
"a014E00000HyMY8QAN","313","376","2018-01-09","2018-01-16","Item Created"
"a014E00000HyMY9QAN","313","344","2018-01-19","2018-01-21","Item Created"
"a014E00000HyMYAQA3","313","129","2018-01-22","2018-01-26","Item Created"
"a014E00000HyMYBQA3","313","494","2018-01-30","2018-01-31","Item Created"
"a014E00000HyMYCQA3","313","504","2018-02-03","2018-02-06","Item Created"
"a014E00000HyMYDQA3","313","524","2018-02-10","2018-02-18","Item Created"
"a014E00000HyMYEQA3","313","442","2018-02-22","2018-02-25","Item Created"
"a014E00000HyMYFQA3","313","492","2018-02-25","2018-03-04","Item Created"
"a014E00000HyMYGQA3","313","518","2018-03-04","2018-03-10","Item Created"
"a014E00000HyMYHQA3","313","311","2018-03-14","2018-03-16","Item Created"
"a014E00000HyMYIQA3","313","389","2018-03-17","2018-03-30","Item Created"
"a014E00000HyMYJQA3","313","197","2018-04-03","2018-04-11","Item Created"
"a014E00000HyMYKQA3","313","132","2018-04-11","2018-04-18","Item Created"
"a014E00000HyMYLQA3","313","146","2018-04-20","2018-04-22","Item Created"
"a014E00000HyMYMQA3","313","467","2018-04-25","2018-05-05","Item Created"
"a014E00000HyMYNQA3","313","376","2018-05-05","2018-05-09","Item Created"
"a014E00000HyMYOQA3","313","430","2018-05-13","2018-05-15","Item Created"
"a014E00000HyMYPQA3","313","397","2018-05-15","2018-05-18","Item Created"
"a014E00000HyMYQQA3","313","285","2018-05-18","2018-05-24","Item Created"
"a014E00000HyMYRQA3","313","201","2018-05-24","2018-05-31","Item Created"
"a014E00000HyMYSQA3","313","31","2018-06-01","2018-06-12","Item Created"
"a014E00000HyMYTQA3","313","441","2018-06-15","2018-06-17","Item Created"
"a014E00000HyMYUQA3","313","535","2018-06-18","2018-06-21","Item Created"
"a014E00000HyMYVQA3","313","136","2018-06-24","2018-06-30","Item Created"
"a014E00000HyMYWQA3","313","313","2018-06-30","2018-07-03","Item Created"
"a014E00000HyMYXQA3","313","275","2018-07-05","2018-07-11","Item Created"
"a014E00000HyMYYQA3","313","436","2018-07-11","2018-07-24","Item Created"
"a014E00000HyMYZQA3","313","353","2018-07-25","2018-08-06","Item Created"
"a014E00000HyMYaQAN","313","21","2018-08-07","2018-08-21","Item Created"
"a014E00000HyMYbQAN","313","506","2018-08-21","2018-08-23","Item Created"
"a014E00000HyMYcQAN","313","535","2018-08-23","2018-08-24","Item Created"
"a014E00000HyMYdQAN","313","316","2018-08-28","2018-08-31","Item Created"
"a014E00000HyMYeQAN","313","152","2018-09-03","2018-09-14","Item Created"
"a014E00000HyMYfQAN","313","362","2018-09-15","2018-09-20","Item Created"
"a014E00000HyMYgQAN","313","220","2018-09-21","2018-09-28","Item Created"
"a014E00000HyMYhQAN","313","13","2018-09-29","2018-10-10","Item Created"
"a014E00000HyMYiQAN","313","344","2018-10-10","2018-10-11","Item Created"
"a014E00000HyMYjQAN","313","216","2018-10-12","2018-10-14","Item Created"
"a014E00000HyMYkQAN","313","472","2018-10-17","2018-10-19","Item Created"
"a014E00000HyMYlQAN","313","385","2018-10-19","2018-10-21","Item Created"
"a014E00000HyMYmQAN","313","302","2018-10-22","2018-10-25","Item Created"
"a014E00000HyMYnQAN","313","416","2018-10-29","2018-11-05","Item Created"
"a014E00000HyMYoQAN","313","445","2018-11-07","2018-11-20","Item Created"
"a014E00000HyMYpQAN","313","52","2018-11-23","2018-11-27","Item Created"
"a014E00000HyMYqQAN","313","349","2018-12-01","2018-12-02","Item Created"
"a014E00000HyMYrQAN","313","389","2018-12-04","2018-12-17","Item Created"
"a014E00000HyMYsQAN","313","381","2018-12-21","2018-12-27","Item Created"
"a014E00000HyMYtQAN","313","206","2018-12-28","2018-12-30","Item Created"
"a014E00000HyMYuQAN","314","335","2018-01-04","2018-01-10","Item Created"
"a014E00000HyMYvQAN","314","302","2018-01-14","2018-01-21","Item Created"
"a014E00000HyMYwQAN","314","371","2018-01-25","2018-02-04","Item Created"
"a014E00000HyMYxQAN","314","260","2018-02-07","2018-02-09","Item Created"
"a014E00000HyMYyQAN","314","497","2018-02-13","2018-02-27","Item Created"
"a014E00000HyMYzQAN","314","450","2018-02-27","2018-02-28","Item Created"
"a014E00000HyMZ0QAN","314","492","2018-02-28","2018-03-07","Item Created"
"a014E00000HyMZ1QAN","314","280","2018-03-07","2018-03-15","Item Created"
"a014E00000HyMZ2QAN","314","381","2018-03-18","2018-03-22","Item Created"
"a014E00000HyMZ3QAN","314","368","2018-03-23","2018-03-25","Item Created"
"a014E00000HyMZ4QAN","314","137","2018-03-27","2018-04-01","Item Created"
"a014E00000HyMZ5QAN","314","547","2018-04-04","2018-04-15","Item Created"
"a014E00000HyMZ6QAN","314","401","2018-04-17","2018-04-20","Item Created"
"a014E00000HyMZ7QAN","314","334","2018-04-23","2018-04-26","Item Created"
"a014E00000HyMZ8QAN","314","6","2018-04-27","2018-05-04","Item Created"
"a014E00000HyMZ9QAN","314","516","2018-05-06","2018-05-12","Item Created"
"a014E00000HyMZAQA3","314","177","2018-05-16","2018-05-23","Item Created"
"a014E00000HyMZBQA3","314","416","2018-05-24","2018-05-28","Item Created"
"a014E00000HyMZCQA3","314","437","2018-05-30","2018-06-10","Item Created"
"a014E00000HyMZDQA3","314","363","2018-06-10","2018-06-20","Item Created"
"a014E00000HyMZEQA3","314","469","2018-06-22","2018-06-24","Item Created"
"a014E00000HyMZFQA3","314","1","2018-06-26","2018-07-01","Item Created"
"a014E00000HyMZGQA3","314","416","2018-07-01","2018-07-07","Item Created"
"a014E00000HyMZHQA3","314","142","2018-07-11","2018-07-24","Item Created"
"a014E00000HyMZIQA3","314","170","2018-07-25","2018-07-26","Item Created"
"a014E00000HyMZJQA3","314","265","2018-07-30","2018-08-05","Item Created"
"a014E00000HyMZKQA3","314","240","2018-08-09","2018-08-13","Item Created"
"a014E00000HyMZLQA3","314","555","2018-08-13","2018-08-16","Item Created"
"a014E00000HyMZMQA3","314","44","2018-08-17","2018-08-31","Item Created"
"a014E00000HyMZNQA3","314","224","2018-09-02","2018-09-08","Item Created"
"a014E00000HyMZOQA3","314","175","2018-09-11","2018-09-23","Item Created"
"a014E00000HyMZPQA3","314","195","2018-09-23","2018-09-30","Item Created"
"a014E00000HyMZQQA3","314","323","2018-09-30","2018-10-05","Item Created"
"a014E00000HyMZRQA3","314","464","2018-10-06","2018-10-07","Item Created"
"a014E00000HyMZSQA3","314","367","2018-10-09","2018-10-17","Item Created"
"a014E00000HyMZTQA3","314","382","2018-10-18","2018-10-24","Item Created"
"a014E00000HyMZUQA3","314","187","2018-10-27","2018-10-28","Item Created"
"a014E00000HyMZVQA3","314","37","2018-10-29","2018-10-30","Item Created"
"a014E00000HyMZWQA3","314","428","2018-11-02","2018-11-04","Item Created"
"a014E00000HyMZXQA3","314","173","2018-11-04","2018-11-10","Item Created"
"a014E00000HyMZYQA3","314","438","2018-11-11","2018-11-18","Item Created"
"a014E00000HyMZZQA3","314","9","2018-11-20","2018-11-25","Item Created"
"a014E00000HyMZaQAN","314","559","2018-11-27","2018-12-08","Item Created"
"a014E00000HyMZbQAN","314","47","2018-12-09","2018-12-14","Item Created"
"a014E00000HyMZcQAN","314","516","2018-12-14","2018-12-16","Item Created"
"a014E00000HyMZdQAN","314","463","2018-12-16","2018-12-19","Item Created"
"a014E00000HyMZeQAN","314","404","2018-12-21","2018-12-26","Item Created"
"a014E00000HyMZfQAN","314","402","2018-12-27","2018-12-29","Item Created"
"a014E00000HyMZgQAN","315","539","2018-01-01","2018-01-10","Item Created"
"a014E00000HyMZhQAN","315","531","2018-01-11","2018-01-15","Item Created"
"a014E00000HyMZiQAN","315","267","2018-01-16","2018-01-19","Item Created"
"a014E00000HyMZjQAN","315","415","2018-01-19","2018-01-21","Item Created"
"a014E00000HyMZkQAN","315","481","2018-01-22","2018-01-29","Item Created"
"a014E00000HyMZlQAN","315","543","2018-02-01","2018-02-04","Item Created"
"a014E00000HyMZmQAN","315","36","2018-02-05","2018-02-10","Item Created"
"a014E00000HyMZnQAN","315","457","2018-02-11","2018-02-12","Item Created"
"a014E00000HyMZoQAN","315","480","2018-02-16","2018-02-18","Item Created"
"a014E00000HyMZpQAN","315","228","2018-02-19","2018-02-22","Item Created"
"a014E00000HyMZqQAN","315","241","2018-02-25","2018-03-10","Item Created"
"a014E00000HyMZrQAN","315","163","2018-03-14","2018-03-17","Item Created"
"a014E00000HyMZsQAN","315","210","2018-03-19","2018-03-20","Item Created"
"a014E00000HyMZtQAN","315","371","2018-03-23","2018-03-25","Item Created"
"a014E00000HyMZuQAN","315","151","2018-03-26","2018-04-07","Item Created"
"a014E00000HyMZvQAN","315","224","2018-04-08","2018-04-14","Item Created"
"a014E00000HyMZwQAN","315","431","2018-04-15","2018-04-20","Item Created"
"a014E00000HyMZxQAN","315","194","2018-04-20","2018-05-02","Item Created"
"a014E00000HyMZyQAN","315","464","2018-05-05","2018-05-12","Item Created"
"a014E00000HyMZzQAN","315","36","2018-05-13","2018-05-16","Item Created"
"a014E00000HyMa0QAF","315","406","2018-05-18","2018-05-22","Item Created"
"a014E00000HyMa1QAF","315","28","2018-05-24","2018-05-25","Item Created"
"a014E00000HyMa2QAF","315","561","2018-05-25","2018-05-26","Item Created"
"a014E00000HyMa3QAF","315","411","2018-05-28","2018-06-05","Item Created"
"a014E00000HyMa4QAF","315","237","2018-06-06","2018-06-09","Item Created"
"a014E00000HyMa5QAF","315","456","2018-06-12","2018-06-19","Item Created"
"a014E00000HyMa6QAF","315","158","2018-06-23","2018-07-05","Item Created"
"a014E00000HyMa7QAF","315","126","2018-07-06","2018-07-08","Item Created"
"a014E00000HyMa8QAF","315","479","2018-07-10","2018-07-17","Item Created"
"a014E00000HyMa9QAF","315","399","2018-07-17","2018-07-18","Item Created"
"a014E00000HyMaAQAV","315","568","2018-07-18","2018-07-23","Item Created"
"a014E00000HyMaBQAV","315","534","2018-07-25","2018-07-29","Item Created"
"a014E00000HyMaCQAV","315","237","2018-07-31","2018-08-02","Item Created"
"a014E00000HyMaDQAV","315","40","2018-08-04","2018-08-16","Item Created"
"a014E00000HyMaEQAV","315","408","2018-08-16","2018-08-17","Item Created"
"a014E00000HyMaFQAV","315","35","2018-08-19","2018-08-25","Item Created"
"a014E00000HyMaGQAV","315","297","2018-08-27","2018-09-08","Item Created"
"a014E00000HyMaHQAV","315","407","2018-09-10","2018-09-17","Item Created"
"a014E00000HyMaIQAV","315","139","2018-09-17","2018-09-18","Item Created"
"a014E00000HyMaJQAV","315","24","2018-09-19","2018-09-22","Item Created"
"a014E00000HyMaKQAV","315","308","2018-09-23","2018-09-26","Item Created"
"a014E00000HyMaLQAV","315","274","2018-09-28","2018-10-07","Item Created"
"a014E00000HyMaMQAV","315","213","2018-10-07","2018-10-14","Item Created"
"a014E00000HyMaNQAV","315","423","2018-10-17","2018-10-23","Item Created"
"a014E00000HyMaOQAV","315","156","2018-10-26","2018-10-27","Item Created"
"a014E00000HyMaPQAV","315","139","2018-10-30","2018-11-02","Item Created"
"a014E00000HyMaQQAV","315","472","2018-11-03","2018-11-10","Item Created"
"a014E00000HyMaRQAV","315","251","2018-11-11","2018-11-17","Item Created"
"a014E00000HyMaSQAV","315","423","2018-11-19","2018-11-21","Item Created"
"a014E00000HyMaTQAV","315","517","2018-11-21","2018-11-25","Item Created"
"a014E00000HyMaUQAV","315","466","2018-11-25","2018-11-26","Item Created"
"a014E00000HyMaVQAV","315","280","2018-11-27","2018-12-02","Item Created"
"a014E00000HyMaWQAV","315","520","2018-12-02","2018-12-03","Item Created"
"a014E00000HyMaXQAV","315","155","2018-12-05","2018-12-06","Item Created"
"a014E00000HyMaYQAV","315","190","2018-12-10","2018-12-13","Item Created"
"a014E00000HyMaZQAV","315","181","2018-12-16","2018-12-20","Item Created"
"a014E00000HyMaaQAF","315","516","2018-12-20","2019-01-03","Item Created"
"a014E00000HyMabQAF","316","318","2018-01-02","2018-01-09","Item Created"
"a014E00000HyMacQAF","316","24","2018-01-11","2018-01-16","Item Created"
"a014E00000HyMadQAF","316","50","2018-01-18","2018-01-28","Item Created"
"a014E00000HyMaeQAF","316","145","2018-01-29","2018-01-30","Item Created"
"a014E00000HyMafQAF","316","241","2018-01-31","2018-02-04","Item Created"
"a014E00000HyMagQAF","316","372","2018-02-07","2018-02-13","Item Created"
"a014E00000HyMahQAF","316","438","2018-02-14","2018-02-23","Item Created"
"a014E00000HyMaiQAF","316","492","2018-02-23","2018-02-25","Item Created"
"a014E00000HyMajQAF","316","14","2018-02-25","2018-03-05","Item Created"
"a014E00000HyMakQAF","316","276","2018-03-05","2018-03-08","Item Created"
"a014E00000HyMalQAF","316","389","2018-03-10","2018-03-20","Item Created"
"a014E00000HyMamQAF","316","143","2018-03-24","2018-04-07","Item Created"
"a014E00000HyManQAF","316","354","2018-04-07","2018-04-10","Item Created"
"a014E00000HyMaoQAF","316","29","2018-04-12","2018-04-26","Item Created"
"a014E00000HyMapQAF","316","46","2018-04-29","2018-05-01","Item Created"
"a014E00000HyMaqQAF","316","218","2018-05-01","2018-05-09","Item Created"
"a014E00000HyMarQAF","316","273","2018-05-12","2018-05-22","Item Created"
"a014E00000HyMasQAF","316","195","2018-05-23","2018-06-05","Item Created"
"a014E00000HyMatQAF","316","535","2018-06-05","2018-06-10","Item Created"
"a014E00000HyMauQAF","316","438","2018-06-11","2018-06-21","Item Created"
"a014E00000HyMavQAF","316","490","2018-06-22","2018-06-24","Item Created"
"a014E00000HyMawQAF","316","349","2018-06-24","2018-06-29","Item Created"
"a014E00000HyMaxQAF","316","215","2018-07-03","2018-07-08","Item Created"
"a014E00000HyMayQAF","316","350","2018-07-10","2018-07-21","Item Created"
"a014E00000HyMazQAF","316","570","2018-07-23","2018-07-29","Item Created"
"a014E00000HyMb0QAF","316","367","2018-07-29","2018-08-05","Item Created"
"a014E00000HyMb1QAF","316","413","2018-08-05","2018-08-12","Item Created"
"a014E00000HyMb2QAF","316","145","2018-08-13","2018-08-17","Item Created"
"a014E00000HyMb3QAF","316","321","2018-08-17","2018-08-19","Item Created"
"a014E00000HyMb4QAF","316","134","2018-08-20","2018-09-02","Item Created"
"a014E00000HyMb5QAF","316","407","2018-09-03","2018-09-04","Item Created"
"a014E00000HyMb6QAF","316","146","2018-09-05","2018-09-06","Item Created"
"a014E00000HyMb7QAF","316","23","2018-09-10","2018-09-11","Item Created"
"a014E00000HyMb8QAF","316","319","2018-09-14","2018-09-16","Item Created"
"a014E00000HyMb9QAF","316","267","2018-09-16","2018-09-22","Item Created"
"a014E00000HyMbAQAV","316","537","2018-09-25","2018-09-30","Item Created"
"a014E00000HyMbBQAV","316","407","2018-10-04","2018-10-10","Item Created"
"a014E00000HyMbCQAV","316","418","2018-10-12","2018-10-13","Item Created"
"a014E00000HyMbDQAV","316","368","2018-10-15","2018-10-16","Item Created"
"a014E00000HyMbEQAV","316","443","2018-10-16","2018-10-25","Item Created"
"a014E00000HyMbFQAV","316","487","2018-10-26","2018-10-28","Item Created"
"a014E00000HyMbGQAV","316","304","2018-10-29","2018-11-03","Item Created"
"a014E00000HyMbHQAV","316","510","2018-11-04","2018-11-07","Item Created"
"a014E00000HyMbIQAV","316","450","2018-11-10","2018-11-16","Item Created"
"a014E00000HyMbJQAV","316","38","2018-11-19","2018-11-24","Item Created"
"a014E00000HyMbKQAV","316","462","2018-11-24","2018-12-02","Item Created"
"a014E00000HyMbLQAV","316","202","2018-12-03","2018-12-15","Item Created"
"a014E00000HyMbMQAV","316","476","2018-12-15","2018-12-17","Item Created"
"a014E00000HyMbNQAV","316","317","2018-12-18","2018-12-25","Item Created"
"a014E00000HyMbOQAV","316","409","2018-12-25","2019-01-06","Item Created"
"a014E00000HyMbPQAV","317","134","2018-01-04","2018-01-16","Item Created"
"a014E00000HyMbQQAV","317","488","2018-01-16","2018-01-30","Item Created"
"a014E00000HyMbRQAV","317","201","2018-02-01","2018-02-05","Item Created"
"a014E00000HyMbSQAV","317","489","2018-02-08","2018-02-10","Item Created"
"a014E00000HyMbTQAV","317","526","2018-02-11","2018-02-23","Item Created"
"a014E00000HyMbUQAV","317","197","2018-02-25","2018-03-05","Item Created"
"a014E00000HyMbVQAV","317","521","2018-03-06","2018-03-12","Item Created"
"a014E00000HyMbWQAV","317","263","2018-03-16","2018-03-18","Item Created"
"a014E00000HyMbXQAV","317","318","2018-03-18","2018-03-20","Item Created"
"a014E00000HyMbYQAV","317","506","2018-03-21","2018-03-22","Item Created"
"a014E00000HyMbZQAV","317","529","2018-03-22","2018-03-28","Item Created"
"a014E00000HyMbaQAF","317","303","2018-03-29","2018-03-30","Item Created"
"a014E00000HyMbbQAF","317","225","2018-04-02","2018-04-05","Item Created"
"a014E00000HyMbcQAF","317","137","2018-04-08","2018-04-17","Item Created"
"a014E00000HyMbdQAF","317","347","2018-04-19","2018-04-26","Item Created"
"a014E00000HyMbeQAF","317","548","2018-04-26","2018-05-02","Item Created"
"a014E00000HyMbfQAF","317","356","2018-05-03","2018-05-04","Item Created"
"a014E00000HyMbgQAF","317","370","2018-05-04","2018-05-10","Item Created"
"a014E00000HyMbhQAF","317","571","2018-05-11","2018-05-13","Item Created"
"a014E00000HyMbiQAF","317","441","2018-05-14","2018-05-23","Item Created"
"a014E00000HyMbjQAF","317","187","2018-05-24","2018-06-02","Item Created"
"a014E00000HyMbkQAF","317","558","2018-06-05","2018-06-07","Item Created"
"a014E00000HyMblQAF","317","479","2018-06-09","2018-06-15","Item Created"
"a014E00000HyMbmQAF","317","471","2018-06-15","2018-06-29","Item Created"
"a014E00000HyMbnQAF","317","30","2018-07-01","2018-07-06","Item Created"
"a014E00000HyMboQAF","317","206","2018-07-08","2018-07-12","Item Created"
"a014E00000HyMbpQAF","317","535","2018-07-13","2018-07-25","Item Created"
"a014E00000HyMbqQAF","317","300","2018-07-25","2018-07-26","Item Created"
"a014E00000HyMbrQAF","317","387","2018-07-29","2018-07-30","Item Created"
"a014E00000HyMbsQAF","317","509","2018-08-01","2018-08-07","Item Created"
"a014E00000HyMbtQAF","317","455","2018-08-08","2018-08-11","Item Created"
"a014E00000HyMbuQAF","317","190","2018-08-13","2018-08-16","Item Created"
"a014E00000HyMbvQAF","317","458","2018-08-20","2018-08-22","Item Created"
"a014E00000HyMbwQAF","317","3","2018-08-24","2018-08-30","Item Created"
"a014E00000HyMbxQAF","317","527","2018-08-30","2018-09-02","Item Created"
"a014E00000HyMbyQAF","317","281","2018-09-05","2018-09-06","Item Created"
"a014E00000HyMbzQAF","317","20","2018-09-07","2018-09-09","Item Created"
"a014E00000HyMc0QAF","317","390","2018-09-09","2018-09-20","Item Created"
"a014E00000HyMc1QAF","317","17","2018-09-20","2018-09-24","Item Created"
"a014E00000HyMc2QAF","317","500","2018-09-27","2018-09-30","Item Created"
"a014E00000HyMc3QAF","317","341","2018-10-03","2018-10-04","Item Created"
"a014E00000HyMc4QAF","317","150","2018-10-06","2018-10-12","Item Created"
"a014E00000HyMc5QAF","317","463","2018-10-12","2018-10-17","Item Created"
"a014E00000HyMc6QAF","317","131","2018-10-17","2018-10-18","Item Created"
"a014E00000HyMc7QAF","317","23","2018-10-19","2018-10-21","Item Created"
"a014E00000HyMc8QAF","317","269","2018-10-21","2018-10-29","Item Created"
"a014E00000HyMc9QAF","317","196","2018-10-30","2018-10-31","Item Created"
"a014E00000HyMcAQAV","317","474","2018-11-02","2018-11-16","Item Created"
"a014E00000HyMcBQAV","317","42","2018-11-17","2018-11-19","Item Created"
"a014E00000HyMcCQAV","317","207","2018-11-23","2018-11-25","Item Created"
"a014E00000HyMcDQAV","317","564","2018-11-27","2018-12-08","Item Created"
"a014E00000HyMcEQAV","317","163","2018-12-11","2018-12-21","Item Created"
"a014E00000HyMcFQAV","317","559","2018-12-21","2018-12-27","Item Created"
"a014E00000HyMcGQAV","317","190","2018-12-29","2019-01-05","Item Created"
"a014E00000HyMcHQAV","318","144","2018-01-04","2018-01-13","Item Created"
"a014E00000HyMcIQAV","318","285","2018-01-16","2018-01-21","Item Created"
"a014E00000HyMcJQAV","318","162","2018-01-21","2018-02-02","Item Created"
"a014E00000HyMcKQAV","318","379","2018-02-02","2018-02-07","Item Created"
"a014E00000HyMcLQAV","318","425","2018-02-09","2018-02-11","Item Created"
"a014E00000HyMcMQAV","318","233","2018-02-15","2018-02-17","Item Created"
"a014E00000HyMcNQAV","318","549","2018-02-21","2018-02-24","Item Created"
"a014E00000HyMcOQAV","318","366","2018-02-26","2018-03-05","Item Created"
